station,id,x,y,PM25_V
12395,城关区,103.8381,36.0487,26
12397,城关区,103.8348,36.0482,27
12398,城关区,103.8435,36.0491,20
12402,城关区,103.8326,36.0391,19
12404,城关区,103.8515,36.0532,20
12405,城关区,103.8381,36.0487,25
12406,城关区,103.8614,36.0451,27
12408,城关区,103.849,36.0528,31
12416,城关区,103.8326,36.0391,34
12417,城关区,103.8362,36.0367,30
12430,城关区,103.8285,36.0501,23
12431,城关区,103.8671,36.0399,21
12432,城关区,103.8812,36.0365,20
12437,城关区,103.8925,36.037,20
12438,城关区,103.8318,36.0461,20
12439,城关区,103.8332,36.0533,21
12440,城关区,103.849,36.0528,23
12441,城关区,103.8378,36.0477,23
12459,城关区,103.8168,36.0615,24
12460,城关区,103.8188,36.053,24
12461,城关区,103.8191,36.0507,50
12466,城关区,103.8114,36.0596,77
12475,城关区,103.8189,36.051,74
12476,城关区,103.8114,36.0596,78
12480,城关区,103.8362,36.0367,84
12484,城关区,103.8278,36.0853,81
12490,城关区,103.8286,36.0786,67
12491,城关区,103.8242,36.0838,58
12492,城关区,103.875,36.0606,51
12493,城关区,103.8278,36.0853,54
12494,城关区,103.8718,36.0652,53
12496,城关区,103.8311,36.0708,50
12497,城关区,103.8842,36.0684,58
12498,城关区,103.8684,36.0674,62
12499,城关区,103.89,36.0677,62
12503,城关区,103.896,36.0618,38
12504,城关区,103.8168,36.0564,41
12505,城关区,103.8554,36.0629,44
12506,城关区,103.8381,36.0487,48
13920,城关区,103.8443,36.0717,48
13923,城关区,103.8506,36.075,48
13936,城关区,103.8169,36.1108,44
13937,城关区,103.8239,36.0756,35
13942,城关区,103.8304,36.0778,35
13948,城关区,103.8094,36.0769,38
13949,城关区,103.8094,36.0769,33
13950,城关区,103.8223,36.0743,19
13951,城关区,103.7939,36.1113,17
13952,城关区,103.8571,36.039,17
13953,城关区,103.8794,36.0373,14
13954,城关区,103.8659,36.0364,13
13956,城关区,103.8806,36.0403,11
13957,城关区,103.8578,36.0408,12
13959,城关区,103.8605,36.0341,12
13960,城关区,103.8236,36.0422,14
13961,城关区,103.8225,36.0427,17
13962,城关区,103.8236,36.0422,17
13963,城关区,103.8221,36.0421,21
13964,城关区,103.8246,36.0387,26
13965,城关区,103.8814,36.0468,29
13970,城关区,103.8891,36.0421,22
13971,城关区,103.8789,36.0485,18
13973,城关区,103.89,36.0403,18
13974,城关区,103.8735,36.0447,18
13975,城关区,103.8481,36.0313,19
13979,城关区,103.8556,36.0316,20
13980,城关区,103.8365,36.0557,20
13981,城关区,103.8373,36.0591,20
13982,城关区,103.8489,36.0135,19
13983,城关区,103.8373,36.0591,20
13984,城关区,103.8373,36.0591,20
13987,城关区,103.8439,36.0602,18
13988,城关区,103.84,36.0352,17
14145,城关区,103.8401,36.0369,14
14146,城关区,103.8422,36.0393,13
14148,城关区,103.8641,36.0523,14
14149,城关区,103.8667,36.04,16
14151,城关区,103.8571,36.039,18
14152,城关区,103.8412,36.0397,18
14157,城关区,103.9069,36.0465,20
14158,城关区,103.8651,36.0365,19
14159,城关区,103.9323,36.0392,16
14161,城关区,103.9323,36.0392,17
14162,城关区,103.9157,36.047,17
14164,城关区,103.9323,36.0392,16
14165,城关区,103.9196,36.0447,18
14166,城关区,103.8489,36.0135,15
14169,城关区,103.8489,36.0135,15
14171,城关区,103.8619,35.9887,18
14172,城关区,103.8379,36.017,18
14177,城关区,103.8783,36.0495,15
14179,城关区,103.8705,36.0526,16
14180,城关区,103.8949,36.0453,19
14181,城关区,103.9034,36.0401,21
14183,城关区,103.9291,36.0363,25
14187,城关区,103.9323,36.0392,29
14189,城关区,103.9425,36.0341,30
14190,城关区,103.8876,36.0258,32
14191,城关区,103.8489,36.0135,22
14192,城关区,103.8487,36.0065,18
14197,城关区,103.8738,35.9879,20
14198,城关区,103.8925,36.037,19
14199,城关区,103.8029,36.0962,21
14201,城关区,103.9035,36.0715,17
14202,城关区,103.923,36.0651,18
14203,城关区,103.9296,36.0626,18
14204,城关区,103.9694,36.0872,15
14233,城关区,103.9041,36.072,15
14235,城关区,103.8835,36.0841,21
14236,城关区,103.8114,36.0596,22
14238,城关区,103.8237,36.0601,24
14239,城关区,103.8237,36.0601,24
14240,城关区,103.8277,36.0586,22
14243,城关区,103.8237,36.0559,21
14580,城关区,103.8158,36.051,22
14581,城关区,103.8891,36.0538,24
14582,城关区,103.8842,36.0684,29
14583,城关区,103.8737,36.0546,27
14584,城关区,103.8842,36.0684,21
14585,城关区,103.8688,36.0573,18
14586,城关区,103.8346,36.0248,20
14590,城关区,91.137,29.6553,20
14591,城关区,103.8144,36.0685,22
14592,城关区,103.8481,36.0313,19
14594,城关区,103.867,36.0271,18
14595,城关区,103.8566,36.0307,21
14596,城关区,91.137,29.6553,20
14598,城关区,103.8422,36.0393,19
14599,城关区,103.8842,36.0684,17
14600,城关区,103.8204,36.0592,18
14601,城关区,103.8437,36.0551,19
14602,城关区,103.8273,36.0537,18
14604,城关区,103.868,36.0544,19
14605,城关区,103.8641,36.0523,19
14606,城关区,103.8641,36.0523,21
14607,城关区,103.8616,36.0488,23
14608,城关区,103.8346,36.0248,21
14610,城关区,113.4948,34.6661,19
14611,城关区,117.9294,36.8078,22
14617,城关区,103.8514,36.0752,22
14618,城关区,103.8601,36.0121,21
14620,城关区,103.8189,36.051,19
14621,城关区,103.8362,36.0367,26
14625,城关区,103.8436,36.0558,28
14626,城关区,103.869,36.0449,31
14627,城关区,103.8114,36.0596,30
14628,城关区,103.8201,36.0573,24
14629,城关区,103.8578,36.0408,22
14630,城关区,103.8114,36.0596,18
14631,城关区,103.8602,36.0392,16
14632,城关区,103.8285,36.0501,15
14636,城关区,103.8842,36.0684,12
14637,城关区,103.896,36.0618,15
14638,城关区,103.8842,36.0684,19
14640,城关区,103.861,36.0586,14
14852,城关区,103.8584,36.0628,12
14853,城关区,103.875,36.0606,13
14855,城关区,103.8666,36.0582,12
14857,城关区,103.8364,36.0419,11
14858,城关区,103.8797,36.0576,12
14859,城关区,103.8688,36.0573,14
14861,城关区,103.8385,36.0676,13
14863,七里河区,103.7416,36.0812,13
14864,七里河区,103.7126,36.0816,16
14865,七里河区,103.7126,36.0816,20
14866,七里河区,103.7126,36.0816,22
14867,七里河区,103.7255,36.0816,24
14868,七里河区,103.7126,36.0816,27
14869,七里河区,103.7126,36.0816,25
14873,七里河区,103.7287,36.0773,18
14875,七里河区,103.7392,36.0831,15
14876,七里河区,103.7668,36.0493,17
14880,七里河区,103.7287,36.0773,17
14881,七里河区,103.7607,36.0519,18
14882,七里河区,103.7607,36.0519,19
15407,七里河区,103.711,36.0747,19
15408,七里河区,103.7607,36.0519,21
15409,七里河区,103.7426,36.0532,39
15414,七里河区,103.7266,36.0491,33
15415,七里河区,103.745,36.0519,35
15416,七里河区,103.745,36.0519,37
15417,七里河区,103.7496,36.0523,37
15418,七里河区,103.6933,36.0017,35
15419,七里河区,103.713,36.0157,32
15420,七里河区,103.749,36.077,34
15422,七里河区,103.776,36.0751,41
15432,七里河区,103.7604,36.0743,50
15433,七里河区,103.7696,36.0685,65
15435,七里河区,103.745,36.0519,60
15439,七里河区,103.7442,36.0535,54
15440,七里河区,103.7449,36.0511,44
15458,七里河区,103.7855,36.0556,38
15461,七里河区,103.7959,36.0597,38
15462,七里河区,103.796,36.0631,42
15465,七里河区,103.7962,36.0579,43
15466,七里河区,103.7644,36.0697,46
15468,七里河区,103.7723,36.0617,42
15469,七里河区,103.7608,36.058,45
15470,七里河区,103.7715,36.0646,48
15471,七里河区,103.7569,36.0689,41
15472,七里河区,103.7573,36.0666,32
15476,七里河区,103.8254,36.0036,22
15478,七里河区,103.8661,35.9393,23
15481,七里河区,103.8113,36.0218,23
15483,七里河区,103.8025,36.047,23
15484,七里河区,103.8643,35.9501,24
15485,七里河区,103.8618,35.9566,24
15486,七里河区,103.8034,36.0475,19
15487,七里河区,103.8565,35.9663,18
15489,七里河区,103.8496,35.9765,17
15490,七里河区,103.8347,35.9922,19
15491,七里河区,103.8658,35.938,18
15492,七里河区,103.8056,36.0348,20
15493,七里河区,103.8543,35.9231,12
15494,七里河区,103.8045,35.8712,15
15495,七里河区,103.8415,35.9021,18
15496,七里河区,103.8462,35.9053,17
15497,七里河区,103.821,35.8786,14
15502,七里河区,103.8452,35.908,15
15503,七里河区,103.7835,36.0661,12
15504,七里河区,103.8452,35.908,12
15505,七里河区,103.8415,35.9021,14
15509,七里河区,103.8471,35.8889,13
15510,七里河区,103.8851,35.9208,15
15511,七里河区,103.8767,35.8923,17
15512,七里河区,103.6772,35.9942,17
15548,七里河区,103.706,35.9488,14
15549,七里河区,103.7122,36.0147,16
15553,七里河区,103.7122,36.0147,17
15554,七里河区,103.6531,35.9505,19
15555,七里河区,103.7092,35.9868,19
15556,七里河区,103.7237,35.9774,20
15558,七里河区,103.7501,35.9696,21
15560,七里河区,103.7627,35.9494,21
15562,七里河区,103.7501,35.9696,22
15565,七里河区,103.7651,35.9256,20
15584,七里河区,103.7796,35.9471,23
15585,七里河区,103.7168,35.9359,21
15586,七里河区,103.7389,35.9535,21
15587,七里河区,103.7682,35.9799,23
15588,七里河区,103.7624,35.9675,24
15589,七里河区,103.7865,35.996,26
15590,七里河区,103.7992,35.9393,26
15592,七里河区,103.79,35.915,25
15593,七里河区,103.8118,35.9245,25
15594,七里河区,103.8388,35.956,28
15633,七里河区,103.8382,35.9304,29
15634,七里河区,103.766,36.0534,27
15635,七里河区,103.8802,35.8758,25
15637,七里河区,103.747,36.02,23
15638,七里河区,103.7538,36.0174,24
15639,七里河区,103.7731,36.0114,27
15640,七里河区,103.7755,35.9901,28
15641,七里河区,103.7131,35.982,26
15649,七里河区,103.725,35.9657,27
15650,七里河区,103.8346,36.0248,33
15651,七里河区,103.8906,35.8096,32
15653,七里河区,103.749,36.077,31
15654,七里河区,103.749,36.077,25
15655,七里河区,103.7573,36.0666,24
15663,七里河区,103.7715,36.0646,27
15664,七里河区,103.783,36.0663,23
15667,七里河区,103.783,36.0663,19
15668,七里河区,103.7835,36.0661,21
15672,七里河区,103.7449,36.0515,20
15674,七里河区,103.7209,36.0447,18
15675,七里河区,103.7805,36.0695,19
15679,七里河区,103.7668,36.0493,20
15680,七里河区,103.7062,36.0464,24
15681,七里河区,103.7696,36.0685,24
15683,七里河区,103.7032,36.0534,28
15687,七里河区,103.776,36.0751,28
15688,七里河区,103.7007,36.0323,27
15695,七里河区,103.7751,36.0762,32
15697,七里河区,103.6926,36.0579,31
15698,七里河区,103.749,36.077,24
15699,七里河区,103.7573,36.0666,28
15701,七里河区,103.7325,36.0626,29
15702,七里河区,103.6866,36.0268,29
15715,七里河区,103.783,36.0663,25
15718,七里河区,103.7752,36.0562,25
15721,七里河区,103.7885,36.0685,23
15725,七里河区,103.6257,36.0888,22
15727,七里河区,103.831,35.998,22
15728,七里河区,103.7984,36.0525,23
15731,七里河区,103.7962,36.0579,23
15732,七里河区,103.803,35.9924,27
15733,七里河区,103.7625,36.0765,28
15737,七里河区,103.7604,36.0743,33
15738,七里河区,103.7962,36.0579,28
15739,七里河区,103.7996,36.0585,25
15740,七里河区,103.7504,36.0783,28
15741,七里河区,103.8179,35.953,26
15742,西固区,103.6363,36.0897,23
15743,西固区,103.645,36.0606,21
15744,西固区,103.6014,36.1012,21
15747,西固区,103.6332,36.0985,20
15748,西固区,103.6135,36.0899,20
15749,西固区,103.6198,36.1059,19
15751,西固区,103.6287,36.1004,19
15777,西固区,103.6268,36.0903,19
15780,西固区,103.6159,36.0973,21
15781,西固区,103.6243,36.0902,19
15782,西固区,103.6204,36.1178,20
15783,西固区,103.631,36.1253,19
15784,西固区,103.6204,36.1178,20
15785,西固区,103.6117,36.0962,20
15786,西固区,103.6287,36.1004,26
15791,西固区,103.621,36.0487,44
15792,西固区,103.617,36.0977,24
15798,西固区,103.6159,36.0973,28
15799,西固区,103.6136,36.0928,27
15805,西固区,103.6159,36.0973,27
15807,西固区,103.6196,36.0902,31
15808,西固区,103.6372,36.093,30
15810,西固区,103.6446,36.0884,25
15811,西固区,103.6372,36.093,26
15812,西固区,103.6159,36.0973,26
15813,西固区,103.6257,36.0888,26
15814,西固区,103.6505,36.0913,19
16287,西固区,103.658,36.0726,25
16292,西固区,103.658,36.0726,27
16293,西固区,103.6372,36.093,23
16294,西固区,103.6372,36.093,19
16295,西固区,103.6372,36.093,18
16296,西固区,103.6463,36.0865,17
16297,西固区,103.621,36.0487,17
16298,西固区,120.4646,36.3928,16
16453,西固区,103.6129,36.1166,17
16456,西固区,103.6204,36.1178,17
16458,西固区,103.5919,36.0939,18
16459,西固区,103.5989,36.115,20
16461,西固区,103.614,36.1261,21
16465,西固区,103.6154,36.1139,20
16473,西固区,103.6014,36.1012,18
16648,西固区,103.6129,36.1166,20
16649,西固区,103.6745,36.0685,19
16650,西固区,103.6431,36.0759,20
16651,西固区,103.621,36.0487,20
16652,西固区,103.6372,36.093,21
16653,西固区,103.6372,36.093,22
16654,西固区,103.5919,36.0939,23
16655,西固区,103.5018,36.1432,24
16657,西固区,103.565,36.1619,27
16662,西固区,103.6093,36.0975,30
16663,西固区,102.8899,37.9239,34
16664,西固区,103.5867,36.1,33
16667,西固区,103.5829,36.1019,30
16669,西固区,103.5774,36.1032,29
16670,西固区,103.4891,36.1396,27
16676,西固区,103.5309,36.1222,19
16751,西固区,103.5776,36.0833,17
16772,西固区,103.5611,36.1091,19
16781,西固区,103.6521,36.0444,27
16788,西固区,103.6541,35.9879,20
16791,西固区,103.4627,36.1673,17
16799,西固区,103.4562,36.1491,19
16801,西固区,103.4641,36.1588,20
16802,西固区,103.346,36.1297,22
16803,西固区,103.3562,36.1298,21
16804,西固区,103.355,36.1282,20
16924,西固区,103.3638,36.1345,20
16925,西固区,103.3818,36.1303,22
16940,西固区,103.3717,36.1278,21
16946,西固区,103.4251,36.1517,21
16952,西固区,103.4042,36.1528,24
16953,西固区,103.4361,36.1713,26
16962,西固区,103.4386,36.1739,31
17601,西固区,103.6061,36.1025,33
17730,西固区,103.4168,36.1813,33
17854,西固区,103.5477,36.2039,34
17855,西固区,103.4668,36.1758,32
17858,西固区,103.4927,36.162,24
17972,西固区,103.4582,36.1371,22
17973,西固区,103.6159,36.0973,23
17995,西固区,103.6204,36.0996,23
17997,西固区,103.6332,36.0985,21
18005,西固区,103.6014,36.1012,21
18284,西固区,103.6191,36.1226,26
18286,西固区,103.6372,36.093,33
18600,西固区,103.6399,36.0876,31
18621,西固区,103.4918,36.1428,25
18622,西固区,103.6423,36.0946,27
18625,西固区,103.6693,36.0299,25
18627,西固区,103.6308,36.0496,23
18825,西固区,103.6324,36.018,23
18838,西固区,103.5073,36.1238,26
18933,西固区,103.6268,36.0903,24
18972,西固区,103.4168,36.1813,22
18974,西固区,103.658,36.0726,28
18978,西固区,103.531,36.1378,30
19016,西固区,103.4901,36.1474,30
19153,西固区,103.6508,36.0839,33
19171,西固区,103.6446,36.0884,29
19582,西固区,103.6257,36.0888,23
19587,西固区,103.6257,36.0888,31
19660,西固区,117.1612,39.1386,29
19680,西固区,103.4456,36.1713,29
19718,西固区,103.658,36.0726,28
19956,安宁区,103.6923,36.0999,29
19959,安宁区,103.6797,36.1265,29
20137,安宁区,103.691,36.1082,32
20464,安宁区,103.6738,36.1306,34
20467,安宁区,103.7629,36.0956,36
20468,安宁区,103.6844,36.1028,48
20470,安宁区,103.725,36.1022,65
20589,安宁区,103.7276,36.1049,63
20601,安宁区,103.7134,36.1146,66
20688,安宁区,103.7373,36.0803,71
20691,安宁区,103.6533,36.1346,74
20694,安宁区,103.7165,36.1041,66
20699,安宁区,103.7629,36.0956,55
21085,安宁区,103.6227,36.1495,51
21088,安宁区,103.7629,36.0956,52
21119,安宁区,103.754,36.0927,52
21120,安宁区,103.611,36.1507,49
21121,安宁区,103.6726,36.1305,51
21123,安宁区,103.6239,36.1489,54
21124,安宁区,103.7165,36.1041,58
21125,安宁区,103.6983,36.1104,37
21134,安宁区,103.5953,36.1589,38
21135,安宁区,103.7176,36.1061,41
21136,安宁区,103.6016,36.1414,43
21137,安宁区,103.7173,36.0965,47
21142,安宁区,103.7359,36.1199,48
21143,安宁区,103.7359,36.1199,43
21146,安宁区,103.6923,36.0999,37
21151,安宁区,103.7174,36.1016,35
21154,安宁区,103.7359,36.1199,36
21161,安宁区,103.7629,36.0956,35
21162,安宁区,103.7428,36.1021,19
21164,安宁区,103.6954,36.0936,18
21167,安宁区,103.6985,36.1004,18
21170,安宁区,103.7013,36.1011,15
21185,安宁区,103.6795,36.1255,14
21186,安宁区,103.7257,36.0964,14
21187,安宁区,103.6929,36.098,14
21188,安宁区,103.6844,36.1028,14
21190,安宁区,103.6923,36.1044,15
21191,安宁区,103.6852,36.1312,16
21192,安宁区,103.6617,36.1204,17
21193,安宁区,103.6844,36.1028,26
21195,安宁区,103.6916,36.1088,27
21196,安宁区,103.6696,36.1376,21
21198,安宁区,103.6938,36.0985,20
21213,安宁区,103.7067,36.1009,18
21214,安宁区,103.7083,36.0951,20
21215,安宁区,103.6994,36.1031,21
21216,安宁区,103.725,36.1022,25
21217,安宁区,103.7176,36.1061,27
21218,安宁区,103.7122,36.1076,20
21219,安宁区,103.7083,36.0951,20
21220,高新区,104.0116,35.9577,22
21222,高新区,103.9743,35.941,21
21321,高新区,103.9965,35.9537,20
21322,高新区,104.0276,35.9497,18
21324,高新区,104.0049,35.9434,16
21609,高新区,103.9768,35.9089,15
21626,高新区,103.9965,35.9537,18
21628,高新区,104.011,35.974,15
21629,高新区,103.9898,35.989,17
21630,红古区,102.8572,36.346,17
21659,红古区,103.2768,36.1668,20
21660,红古区,102.8512,36.3433,19
21662,红古区,102.8722,36.4257,18
22099,红古区,102.8993,36.4183,16
22493,红古区,103,36.278,17
22495,红古区,103.12,36.2747,15
22498,红古区,102.871,36.4362,15
22499,永登县,102.8844,36.5002,14
22529,永登县,103.1693,36.8822,14
23392,永登县,102.9369,36.7497,15
23397,永登县,103.3465,36.6152,16
23722,永登县,103.3857,36.4807,17
23740,永登县,103.0451,36.5136,17
23745,永登县,103.431,36.2723,16
23757,永登县,103.3898,36.4589,19
23758,永登县,103.5903,36.3121,20
23830,永登县,103.6275,36.7218,23
23831,永登县,103.3526,36.9647,26
23845,永登县,103.2018,36.8474,27
23852,永登县,103.0306,36.6484,31
23853,永登县,103.2591,36.7337,24
23900,永登县,102.8461,36.5867,19
23914,皋兰县,104.0148,36.4029,19
23970,皋兰县,103.7992,36.2286,20
24062,皋兰县,103.85,36.3071,21
24759,皋兰县,104.0646,36.172,15
24793,皋兰县,103.6297,36.2591,16
24901,皋兰县,103.8928,36.505,16
24904,榆中县,103.9555,35.9954,17
24926,榆中县,103.9473,35.978,15
24972,榆中县,104.0878,35.8465,30
25010,榆中县,103.8812,35.9442,26
25091,榆中县,103.8866,35.9496,23
25092,榆中县,103.9294,35.9715,29
25102,榆中县,103.972,36.0004,27
25103,榆中县,103.9027,35.9638,22
25109,榆中县,104.2494,35.6274,22
25158,榆中县,104.181,35.8909,25
25165,榆中县,104.4042,35.8849,33
25179,榆中县,104.2785,35.6945,34
25208,榆中县,104.1102,35.8432,25
25809,榆中县,104.2329,35.8706,19
26171,榆中县,104.3166,35.7912,21
26399,榆中县,104.3792,36.223,20
28011,榆中县,104.4346,36.2549,24
28053,榆中县,104.3265,36.1651,24
28098,榆中县,103.9019,35.941,26
28382,榆中县,104.003,35.7797,25
28772,榆中县,104.0055,36.0454,24
